[
log_version=6.0
server_name=ERS Reporting Server
server_version=6.4.5.430
jbre_version=5.5.14.1010
customer_name=¸ÞµðÁ¨ÈÞ¸ÕÄÉ¾î
user.dir=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50
os.name=Windows 10
os.version=10.0
java.version=1.8.0_275
java.vm.version=25.275-b01
java.vm.vendor=ojdkbuild
java.vm.name=OpenJDK 64-Bit Server VM
java.home=C:\Java\java-1.8.0-openjdk-1.8.0.275-1\jre
java.class.path=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\bootstrap.jar;C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\tomcat-juli.jar
file.encoding=MS949
user.language=ko
]

[2022-05-26 13:32:17.726][INFO ][20220526133217538] [rdid=20220526133217538] [04-process success     ] LabTime=     0(ms) ElapsedTime=   188(ms) 
[2022-05-26 13:32:18.549][INFO ][20220526133218548] [rdid=20220526133218548] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:32:18.551][INFO ][20220526133218548] [rdid=20220526133218548] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     2(ms) 
[2022-05-26 13:32:18.745][INFO ][20220526133218548] [rdid=20220526133218548] [03-write mml success   ] LabTime=   193(ms) ElapsedTime=   195(ms) 
[2022-05-26 13:32:18.745][INFO ][20220526133218548] [rdid=20220526133218548] [04-process success     ] LabTime=     1(ms) ElapsedTime=   196(ms) 
[2022-05-26 13:32:19.152][INFO ][20220526133219151] [rdid=20220526133219151] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:32:19.152][INFO ][20220526133219151] [rdid=20220526133219151] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:32:19.271][INFO ][20220526133219151] [rdid=20220526133219151] [03-open file success   ] LabTime=   119(ms) ElapsedTime=   119(ms) 
[2022-05-26 13:32:20.053][INFO ][20220526133219151] [rdid=20220526133219151] [04-save file success   ] LabTime=   781(ms) ElapsedTime=   900(ms) 
[2022-05-26 13:32:20.073][INFO ][20220526133219151] [rdid=20220526133219151] [05-export success      ] LabTime=    21(ms) ElapsedTime=   921(ms) 
[2022-05-26 13:32:20.073][INFO ][20220526133219151] [rdid=20220526133219151] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   921(ms) 
[2022-05-26 13:32:35.903][INFO ][20220526133235902] [rdid=20220526133235902] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:32:35.905][INFO ][20220526133235902] [rdid=20220526133235902] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     2(ms) 
[2022-05-26 13:32:36.111][INFO ][20220526133235902] [rdid=20220526133235902] [03-write mml success   ] LabTime=   205(ms) ElapsedTime=   207(ms) 
[2022-05-26 13:32:36.111][INFO ][20220526133235902] [rdid=20220526133235902] [04-process success     ] LabTime=     1(ms) ElapsedTime=   208(ms) 
[2022-05-26 14:04:32.657][INFO ][20220526140432656] [rdid=20220526140432656] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:04:32.661][INFO ][20220526140432656] [rdid=20220526140432656] [02-write mml start(J-S)] LabTime=     4(ms) ElapsedTime=     4(ms) 
[2022-05-26 14:04:32.883][INFO ][20220526140432656] [rdid=20220526140432656] [03-write mml success   ] LabTime=   222(ms) ElapsedTime=   226(ms) 
[2022-05-26 14:04:32.884][INFO ][20220526140432656] [rdid=20220526140432656] [04-process success     ] LabTime=     0(ms) ElapsedTime=   226(ms) 
[2022-05-26 14:04:35.047][INFO ][20220526140435046] [rdid=20220526140435046] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:04:35.047][INFO ][20220526140435046] [rdid=20220526140435046] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:04:35.204][INFO ][20220526140435046] [rdid=20220526140435046] [03-open file success   ] LabTime=   157(ms) ElapsedTime=   157(ms) 
[2022-05-26 14:04:35.893][INFO ][20220526140435046] [rdid=20220526140435046] [04-save file success   ] LabTime=   689(ms) ElapsedTime=   846(ms) 
[2022-05-26 14:04:35.908][INFO ][20220526140435046] [rdid=20220526140435046] [05-export success      ] LabTime=    15(ms) ElapsedTime=   861(ms) 
[2022-05-26 14:04:35.939][INFO ][20220526140435046] [rdid=20220526140435046] [06-process finish      ] LabTime=    31(ms) ElapsedTime=   892(ms) 
[2022-05-26 14:04:43.558][INFO ][20220526140443554] [rdid=20220526140443554] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:04:43.559][INFO ][20220526140443554] [rdid=20220526140443554] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:04:43.791][INFO ][20220526140443554] [rdid=20220526140443554] [03-open file success   ] LabTime=   233(ms) ElapsedTime=   233(ms) 
[2022-05-26 14:04:44.635][INFO ][20220526140443554] [rdid=20220526140443554] [04-save file success   ] LabTime=   843(ms) ElapsedTime=  1076(ms) 
[2022-05-26 14:04:44.654][INFO ][20220526140443554] [rdid=20220526140443554] [05-export success      ] LabTime=    20(ms) ElapsedTime=  1096(ms) 
[2022-05-26 14:04:44.665][INFO ][20220526140443554] [rdid=20220526140443554] [06-process finish      ] LabTime=    10(ms) ElapsedTime=  1106(ms) 
[2022-05-26 14:05:01.146][INFO ][20220526140501146] [rdid=20220526140501146] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:05:01.147][INFO ][20220526140501146] [rdid=20220526140501146] [02-export start        ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 14:05:01.334][INFO ][20220526140501146] [rdid=20220526140501146] [03-open file success   ] LabTime=   187(ms) ElapsedTime=   188(ms) 
[2022-05-26 14:05:02.074][INFO ][20220526140501146] [rdid=20220526140501146] [04-save file success   ] LabTime=   740(ms) ElapsedTime=   928(ms) 
[2022-05-26 14:05:02.088][INFO ][20220526140501146] [rdid=20220526140501146] [05-export success      ] LabTime=    14(ms) ElapsedTime=   942(ms) 
